sales_order_line_id,sales_order_id,line_no,product_id,order_qty,unit_price,line_amount
693,693,1,14,4,237316.52,949266.08
694,694,1,35,2,200081.24,400162.48
695,695,1,24,5,112557.83,562789.17
696,696,1,38,4,273073.03,1092292.12
697,697,1,36,1,164791.68,164791.68
698,698,1,29,3,214513.06,643539.17
699,699,1,37,1,218278.8,218278.8
700,700,1,36,5,171833.07,859165.35
701,701,1,18,4,263945.72,1055782.89
702,702,1,38,1,256134.28,256134.28
703,703,1,34,3,282492.74,847478.23
704,704,1,12,1,157139.19,157139.19
705,705,1,15,2,214250.01,428500.03
706,706,1,18,2,277586.04,555172.08
707,707,1,27,1,220949.14,220949.14
708,708,1,40,1,263985.94,263985.94
709,709,1,1,2,415331.07,830662.15
710,710,1,14,1,260047.94,260047.94
711,711,1,3,5,168033.21,840166.05
712,712,1,33,1,344620.75,344620.75
713,713,1,9,2,292236.29,584472.59
714,714,1,6,5,162281.5,811407.5
715,715,1,23,2,172316.92,344633.84
716,716,1,7,2,238633.05,477266.11
717,717,1,2,4,179420.22,717680.87
718,718,1,38,5,233842.47,1169212.33
719,719,1,20,1,235642.6,235642.6
720,720,1,8,1,192273.41,192273.41
721,721,1,7,3,253271.16,759813.49
722,722,1,25,1,218161.58,218161.58
723,723,1,18,2,312793.69,625587.38
724,724,1,16,5,182079.15,910395.75
725,725,1,10,1,408926.81,408926.81
726,726,1,10,3,432137.54,1296412.61
727,727,1,27,1,228428.73,228428.73
728,728,1,29,1,249572.58,249572.58
729,729,1,34,1,291839.35,291839.35
730,730,1,35,3,206001.97,618005.92
731,731,1,27,2,208544.23,417088.46
732,732,1,31,1,288723.2,288723.2
733,733,1,16,1,221710.87,221710.87
734,734,1,1,1,359703.29,359703.29
735,735,1,24,5,115951.96,579759.8
736,736,1,26,2,205523.73,411047.45
737,737,1,8,2,203134.96,406269.92
738,738,1,26,2,182075.25,364150.5
739,739,1,5,1,252661.0,252661.0
740,740,1,36,1,145454.68,145454.68
741,741,1,33,1,288036.17,288036.17
742,742,1,22,3,197872.55,593617.65
743,743,1,27,1,242637.19,242637.19
744,744,1,28,1,190619.06,190619.06
745,745,1,1,1,350151.85,350151.85
746,746,1,28,2,183549.49,367098.97
747,747,1,15,1,240037.18,240037.18
748,748,1,23,3,187000.41,561001.23
749,749,1,27,1,222133.89,222133.89
750,750,1,3,1,157958.99,157958.99
751,751,1,22,4,179336.58,717346.34
752,752,1,31,5,290861.75,1454308.77
753,753,1,28,3,186498.31,559494.93
754,754,1,2,3,156816.82,470450.45
755,755,1,2,2,158418.77,316837.55
756,756,1,10,5,428743.69,2143718.43
757,757,1,5,2,271974.76,543949.52
758,758,1,37,4,209382.45,837529.78
759,759,1,32,1,236506.48,236506.48
760,760,1,40,5,261132.37,1305661.85
761,761,1,14,1,245742.31,245742.31
762,762,1,2,2,173880.52,347761.05
763,763,1,10,2,408870.75,817741.49
764,764,1,21,1,182622.22,182622.22
765,765,1,21,2,173199.32,346398.64
766,766,1,12,1,142712.23,142712.23
767,767,1,39,2,254438.75,508877.51
768,768,1,32,1,257115.12,257115.12
769,769,1,15,1,218182.83,218182.83
770,770,1,12,5,142857.06,714285.32
771,771,1,14,5,260614.21,1303071.06
772,772,1,10,1,435822.58,435822.58
773,773,1,36,5,171646.21,858231.07
774,774,1,28,1,188629.5,188629.5
775,775,1,39,1,252147.78,252147.78
776,776,1,40,1,287814.4,287814.4
777,777,1,29,2,239207.4,478414.8
778,778,1,24,1,124155.73,124155.73
779,779,1,22,1,181094.02,181094.02
780,780,1,33,2,310858.43,621716.86
781,781,1,17,5,282051.07,1410255.33
782,782,1,15,2,239421.54,478843.08
783,783,1,37,1,218884.01,218884.01
784,784,1,26,1,195775.94,195775.94
785,785,1,23,2,172710.83,345421.66
786,786,1,25,4,237955.22,951820.87
787,787,1,40,2,243222.51,486445.01
788,788,1,24,1,115980.2,115980.2
789,789,1,15,5,236174.71,1180873.56
790,790,1,33,2,296979.49,593958.97
791,791,1,40,1,262406.3,262406.3
792,792,1,1,2,355540.05,711080.09
793,793,1,4,2,214862.85,429725.7
794,794,1,27,2,229365.69,458731.37
795,795,1,10,3,411004.77,1233014.32
796,796,1,40,3,265885.77,797657.31
797,797,1,5,4,246018.2,984072.82
798,798,1,38,2,226568.23,453136.47
799,799,1,36,3,163471.23,490413.68
800,800,1,33,1,337313.92,337313.92
801,801,1,9,1,276087.36,276087.36
802,802,1,11,2,201623.88,403247.76
803,803,1,14,2,264537.32,529074.64
804,804,1,15,1,234700.06,234700.06
805,805,1,35,3,228858.76,686576.27
806,806,1,29,1,244810.76,244810.76
807,807,1,35,2,218347.05,436694.11
808,808,1,11,1,185432.36,185432.36
809,809,1,4,2,208312.8,416625.6
810,810,1,1,5,363892.2,1819460.98
811,811,1,26,3,202786.42,608359.27
812,812,1,34,2,285566.43,571132.85
813,813,1,32,4,280916.66,1123666.65
814,814,1,7,5,240908.18,1204540.88
815,815,1,39,5,229834.09,1149170.47
816,816,1,31,2,303603.0,607205.99
817,817,1,40,2,270360.45,540720.89
818,818,1,27,5,247285.11,1236425.53
819,819,1,15,5,249838.0,1249189.99
820,820,1,30,2,231780.66,463561.33
821,821,1,22,4,216083.06,864332.23
822,822,1,17,1,310987.18,310987.18
823,823,1,16,4,214983.28,859933.14
824,824,1,20,4,279848.03,1119392.14
825,825,1,38,2,242414.68,484829.36
826,826,1,25,1,222604.62,222604.62
827,827,1,1,4,351886.52,1407546.07
828,828,1,40,1,291763.8,291763.8
829,829,1,4,5,182629.66,913148.31
830,830,1,11,3,172906.12,518718.36
831,831,1,28,1,184420.58,184420.58
832,832,1,4,5,211033.15,1055165.73
833,833,1,7,1,237410.31,237410.31
834,834,1,9,2,309972.48,619944.96
835,835,1,27,3,227273.62,681820.85
836,836,1,35,1,219807.62,219807.62
837,837,1,28,3,187875.59,563626.76
838,838,1,37,1,214846.47,214846.47
839,839,1,12,1,160341.76,160341.76
840,840,1,32,2,264125.34,528250.68
841,841,1,26,3,206022.58,618067.74
842,842,1,12,1,144249.4,144249.4
843,843,1,33,4,289139.46,1156557.83
844,844,1,9,4,297193.79,1188775.17
845,845,1,3,4,168396.38,673585.53
846,846,1,24,1,114943.48,114943.48
847,847,1,29,1,210498.07,210498.07
848,848,1,8,3,206869.75,620609.26
849,849,1,6,4,176937.48,707749.9
850,850,1,15,1,242280.2,242280.2
851,851,1,24,2,123906.32,247812.64
852,852,1,40,1,236610.09,236610.09
853,853,1,24,3,127081.99,381245.96
854,854,1,17,1,262091.45,262091.45
855,855,1,26,3,179641.02,538923.06
856,856,1,6,4,153322.35,613289.41
857,857,1,34,2,248528.03,497056.06
858,858,1,34,5,297203.44,1486017.22
859,859,1,28,3,184261.98,552785.95
860,860,1,39,1,261109.89,261109.89
861,861,1,34,2,247355.77,494711.54
862,862,1,4,1,181070.9,181070.9
863,863,1,17,1,306408.07,306408.07
864,864,1,32,2,237107.44,474214.88
865,865,1,15,1,232014.44,232014.44
866,866,1,1,1,357101.43,357101.43
867,867,1,32,1,265860.85,265860.85
868,868,1,25,3,205602.69,616808.07
869,869,1,26,2,177710.97,355421.93
870,870,1,4,1,182060.13,182060.13
871,871,1,31,1,321769.52,321769.52
872,872,1,8,4,184496.67,737986.68
873,873,1,12,2,143215.78,286431.56
874,874,1,36,1,169864.65,169864.65
875,875,1,16,1,206975.39,206975.39
876,876,1,39,1,218937.35,218937.35
877,877,1,31,1,301063.79,301063.79
878,878,1,34,2,291883.22,583766.45
879,879,1,3,2,157377.82,314755.63
880,880,1,36,2,163007.46,326014.93
881,881,1,29,1,226074.39,226074.39
882,882,1,28,1,165828.64,165828.64
883,883,1,1,2,351993.76,703987.52
884,884,1,36,3,171637.03,514911.08
885,885,1,15,1,210000.78,210000.78
886,886,1,26,5,186325.93,931629.65
887,887,1,33,3,317002.97,951008.91
888,888,1,32,3,260915.99,782747.98
889,889,1,23,2,185285.38,370570.77
890,890,1,12,1,145458.06,145458.06
891,891,1,32,5,235483.56,1177417.79
892,892,1,11,1,182104.67,182104.67
893,893,1,21,2,174483.73,348967.47
894,894,1,3,1,183844.72,183844.72
895,895,1,25,1,234151.36,234151.36
896,896,1,5,1,240391.69,240391.69
897,897,1,23,1,183652.74,183652.74
898,898,1,31,1,288735.0,288735.0
899,899,1,3,1,190021.42,190021.42
900,900,1,8,1,207427.19,207427.19
901,901,1,11,1,200891.04,200891.04
902,902,1,37,5,206475.28,1032376.42
903,903,1,5,2,247941.91,495883.82
904,904,1,6,1,159742.82,159742.82
905,905,1,6,2,172171.76,344343.53
906,906,1,35,2,195813.22,391626.44
907,907,1,33,2,294760.66,589521.32
908,908,1,3,1,183633.06,183633.06
909,909,1,22,2,196043.48,392086.95
910,910,1,39,1,227030.63,227030.63
911,911,1,30,4,254766.73,1019066.93
912,912,1,1,3,353280.78,1059842.35
913,913,1,35,4,204926.9,819707.59
914,914,1,12,1,144519.59,144519.59
915,915,1,21,2,182653.65,365307.31
916,916,1,36,5,158610.46,793052.3
917,917,1,5,2,248841.63,497683.26
918,918,1,10,5,393492.06,1967460.32
919,919,1,17,3,275006.28,825018.84
920,920,1,29,5,206109.53,1030547.64
921,921,1,29,1,240728.45,240728.45
922,922,1,11,4,193613.98,774455.94
923,923,1,21,5,159712.08,798560.41
924,924,1,24,3,113471.67,340415.0
925,925,1,8,3,180560.09,541680.26
926,926,1,9,1,283357.43,283357.43
927,927,1,27,4,234448.82,937795.28
928,928,1,11,3,170924.19,512772.56
929,929,1,40,1,248107.23,248107.23
930,930,1,28,1,180000.85,180000.85
931,931,1,16,2,210053.27,420106.53
932,932,1,13,2,204211.93,408423.86
933,933,1,37,1,214452.89,214452.89
934,934,1,7,5,264614.18,1323070.89
935,935,1,7,2,244645.33,489290.66
936,936,1,16,4,212702.74,850810.95
937,937,1,29,5,223163.21,1115816.03
938,938,1,23,1,177981.83,177981.83
939,939,1,23,1,203035.46,203035.46
940,940,1,19,2,167073.95,334147.9
941,941,1,12,1,138018.57,138018.57
942,942,1,4,1,177903.4,177903.4
943,943,1,19,2,149711.51,299423.03
944,944,1,39,2,231327.05,462654.09
945,945,1,38,2,242631.1,485262.2
946,946,1,25,5,210893.45,1054467.25
947,947,1,19,1,169889.63,169889.63
948,948,1,26,4,206231.98,824927.94
949,949,1,28,5,190258.25,951291.25
950,950,1,26,1,203958.45,203958.45
951,951,1,18,5,277062.23,1385311.14
952,952,1,5,5,268270.98,1341354.92
953,953,1,3,1,161236.3,161236.3
954,954,1,22,1,197500.91,197500.91
955,955,1,39,4,226952.36,907809.43
956,956,1,19,4,163276.22,653104.88
957,957,1,1,2,343179.1,686358.19
958,958,1,26,1,181982.74,181982.74
959,959,1,8,1,180237.52,180237.52
960,960,1,12,2,140259.49,280518.98
961,961,1,4,2,207789.11,415578.22
962,962,1,21,5,189515.27,947576.34
963,963,1,9,5,314807.98,1574039.9
964,964,1,1,4,396013.08,1584052.3
965,965,1,25,3,210399.92,631199.76
966,966,1,40,3,243913.32,731739.97
967,967,1,38,1,233891.98,233891.98
968,968,1,3,2,153712.26,307424.51
969,969,1,37,2,221151.28,442302.57
970,970,1,11,1,167483.93,167483.93
971,971,1,7,4,261788.54,1047154.14
972,972,1,29,3,242384.29,727152.87
973,973,1,1,1,340443.95,340443.95
974,974,1,23,5,180994.96,904974.79
975,975,1,39,2,228370.76,456741.51
976,976,1,31,1,341030.73,341030.73
977,977,1,16,3,214375.08,643125.25
978,978,1,8,3,181061.11,543183.33
979,979,1,29,2,250869.72,501739.44
980,980,1,18,1,300618.79,300618.79
981,981,1,1,4,337931.62,1351726.5
982,982,1,2,1,174740.79,174740.79
983,983,1,27,1,227051.5,227051.5
984,984,1,9,3,257855.33,773565.98
985,985,1,26,2,203448.36,406896.73
986,986,1,18,1,271275.68,271275.68
987,987,1,19,1,175182.32,175182.32
988,988,1,14,1,240897.35,240897.35
989,989,1,9,2,292391.94,584783.87
990,990,1,15,1,233662.34,233662.34
991,991,1,23,2,186721.39,373442.78
992,992,1,17,1,259361.16,259361.16
993,993,1,12,2,152753.62,305507.24
994,994,1,25,5,235333.29,1176666.45
995,995,1,10,4,363372.76,1453491.04
996,996,1,2,3,157028.37,471085.1
997,997,1,32,3,285518.57,856555.72
998,998,1,40,1,254303.95,254303.95
999,999,1,21,4,178223.28,712893.14
1000,1000,1,2,4,167579.76,670319.06
1001,1001,1,33,3,296261.18,888783.55
1002,1002,1,39,5,247082.41,1235412.03
1003,1003,1,25,2,230159.55,460319.1
1004,1004,1,3,2,165359.63,330719.26
1005,1005,1,14,1,232825.27,232825.27
1006,1006,1,30,5,262896.35,1314481.77
1007,1007,1,33,5,341368.63,1706843.17
1008,1008,1,8,2,188416.56,376833.12
1009,1009,1,4,1,189080.68,189080.68
1010,1010,1,12,4,155137.86,620551.45
1011,1011,1,34,5,278297.88,1391489.42
1012,1012,1,17,5,299922.58,1499612.9
1013,1013,1,25,5,244118.52,1220592.61
1014,1014,1,22,1,211433.47,211433.47
1015,1015,1,13,2,222756.17,445512.34
1016,1016,1,26,1,196576.74,196576.74
1017,1017,1,9,2,263205.31,526410.62
1018,1018,1,38,1,229415.93,229415.93
1019,1019,1,38,4,256468.49,1025873.96
1020,1020,1,9,1,272848.07,272848.07
1021,1021,1,13,5,185138.74,925693.69
1022,1022,1,10,2,378075.29,756150.57
1023,1023,1,33,1,304826.99,304826.99
1024,1024,1,17,4,267603.26,1070413.05
1025,1025,1,22,1,205251.98,205251.98
1026,1026,1,29,5,234094.11,1170470.56
1027,1027,1,12,3,150630.94,451892.83
1028,1028,1,11,2,164514.08,329028.15
1029,1029,1,22,4,177988.21,711952.84
1030,1030,1,36,1,165754.8,165754.8
1031,1031,1,18,5,319096.07,1595480.34
1032,1032,1,3,2,189568.72,379137.43
1033,1033,1,10,2,358529.89,717059.77
1034,1034,1,3,3,165402.99,496208.97
1035,1035,1,5,1,235361.67,235361.67
1036,1036,1,27,1,207876.42,207876.42
1037,1037,1,8,5,186657.06,933285.28
1038,1038,1,17,3,307689.45,923068.36
1039,1039,1,16,1,192276.06,192276.06
1040,1040,1,36,2,145889.94,291779.88
1041,1041,1,15,4,244971.53,979886.13
1042,1042,1,25,1,216902.0,216902.0
1043,1043,1,11,2,164828.86,329657.72
1044,1044,1,30,3,215707.05,647121.16
1045,1045,1,6,2,162297.1,324594.2
1046,1046,1,32,2,241910.62,483821.25
1047,1047,1,2,3,160374.4,481123.2
1048,1048,1,22,2,197849.24,395698.48
1049,1049,1,11,1,197293.19,197293.19
1050,1050,1,3,2,166690.78,333381.56
1051,1051,1,39,5,257855.16,1289275.8
1052,1052,1,36,1,153880.95,153880.95
1053,1053,1,7,5,245512.1,1227560.48
1054,1054,1,19,1,155124.18,155124.18
1055,1055,1,6,2,157043.45,314086.9
1056,1056,1,3,1,177933.3,177933.3
1057,1057,1,37,2,231889.96,463779.93
1058,1058,1,25,1,210357.04,210357.04
1059,1059,1,30,2,232439.61,464879.21
1060,1060,1,36,2,144368.22,288736.45
1061,1061,1,13,3,190544.47,571633.4
1062,1062,1,5,1,280787.38,280787.38
1063,1063,1,23,1,167788.21,167788.21
1064,1064,1,12,1,161787.08,161787.08
1065,1065,1,4,1,174746.74,174746.74
1066,1066,1,3,3,180903.9,542711.69
1067,1067,1,5,2,238631.64,477263.27
1068,1068,1,18,1,317585.68,317585.68
1069,1069,1,15,2,252769.57,505539.13
1070,1070,1,33,2,292343.2,584686.39
1071,1071,1,7,1,237744.09,237744.09
1072,1072,1,40,1,259657.43,259657.43
1073,1073,1,20,4,232749.84,930999.34
1074,1074,1,37,1,240247.75,240247.75
1075,1075,1,30,1,251858.03,251858.03
1076,1076,1,19,5,179901.84,899509.22
1077,1077,1,27,1,221904.8,221904.8
1078,1078,1,38,1,255285.27,255285.27
1079,1079,1,24,1,112373.59,112373.59
1080,1080,1,32,2,250186.33,500372.67
1081,1081,1,24,2,136145.26,272290.52
1082,1082,1,10,1,425679.7,425679.7
1083,1083,1,21,5,176976.89,884884.44
1084,1084,1,36,1,161808.08,161808.08
1085,1085,1,2,2,182460.9,364921.8
1086,1086,1,35,5,193660.1,968300.52
1087,1087,1,16,4,184318.24,737272.96
1088,1088,1,36,2,170655.67,341311.34
1089,1089,1,29,4,240756.95,963027.79
1090,1090,1,19,3,149858.52,449575.55
1091,1091,1,30,3,234721.34,704164.02
1092,1092,1,33,1,347649.66,347649.66
1093,1093,1,25,1,238650.66,238650.66
1094,1094,1,1,5,373925.46,1869627.28
1095,1095,1,35,1,204040.94,204040.94
1096,1096,1,31,1,330121.3,330121.3
1097,1097,1,22,3,190499.65,571498.95
1098,1098,1,1,1,407508.76,407508.76
1099,1099,1,13,1,197089.5,197089.5
1100,1100,1,23,5,188373.07,941865.35
1101,1101,1,9,4,259982.52,1039930.1
1102,1102,1,13,1,192101.44,192101.44
1103,1103,1,36,1,155206.81,155206.81
1104,1104,1,6,5,176652.93,883264.63
1105,1105,1,9,5,278694.81,1393474.03
1106,1106,1,37,2,238207.33,476414.66
1107,1107,1,5,1,284619.18,284619.18
1108,1108,1,1,5,418089.19,2090445.97
1109,1109,1,20,1,230547.83,230547.83
1110,1110,1,22,2,201414.88,402829.76
1111,1111,1,3,4,185907.18,743628.71
1112,1112,1,27,1,204888.47,204888.47
1113,1113,1,27,2,242283.22,484566.43
1114,1114,1,8,1,171806.08,171806.08
1115,1115,1,32,3,276463.57,829390.7
1116,1116,1,4,4,212239.27,848957.09
1117,1117,1,40,1,286235.77,286235.77
1118,1118,1,15,5,244745.06,1223725.32
1119,1119,1,16,1,219201.4,219201.4
1120,1120,1,13,2,184622.0,369243.99
1121,1121,1,19,1,165933.74,165933.74
1122,1122,1,23,4,192183.87,768735.47
1123,1123,1,19,1,157271.15,157271.15
1124,1124,1,7,1,252501.88,252501.88
1125,1125,1,25,1,230845.75,230845.75
1126,1126,1,16,4,192258.06,769032.23
1127,1127,1,4,1,211112.51,211112.51
1128,1128,1,27,1,245304.8,245304.8
1129,1129,1,39,1,225621.51,225621.51
1130,1130,1,19,5,159568.3,797841.5
1131,1131,1,25,5,216162.83,1080814.16
1132,1132,1,33,2,350792.82,701585.64
1133,1133,1,23,3,169655.9,508967.69
1134,1134,1,38,3,267286.03,801858.09
1135,1135,1,25,1,212482.89,212482.89
1136,1136,1,34,5,242026.83,1210134.16
1137,1137,1,1,1,372205.34,372205.34
1138,1138,1,11,1,181032.48,181032.48
1139,1139,1,29,1,225622.47,225622.47
1140,1140,1,23,3,171449.94,514349.81
1141,1141,1,17,2,294753.02,589506.04
1142,1142,1,13,1,210296.57,210296.57
1143,1143,1,13,5,192401.53,962007.66
1144,1144,1,21,1,167585.27,167585.27
1145,1145,1,14,1,274113.5,274113.5
1146,1146,1,21,2,170400.61,340801.23
1147,1147,1,3,2,156075.17,312150.34
1148,1148,1,27,2,241394.31,482788.63
1149,1149,1,15,1,256960.71,256960.71
1150,1150,1,17,4,278470.52,1113882.08
1151,1151,1,10,2,373932.68,747865.36
1152,1152,1,3,1,187733.85,187733.85
1153,1153,1,30,3,236597.47,709792.42
1154,1154,1,25,1,239399.98,239399.98
1155,1155,1,29,2,217696.35,435392.71
1156,1156,1,14,1,255442.65,255442.65
1157,1157,1,1,2,354820.27,709640.54
1158,1158,1,31,1,308151.88,308151.88
1159,1159,1,14,1,272882.92,272882.92
1160,1160,1,9,4,265620.71,1062482.82
1161,1161,1,31,1,328162.69,328162.69
1162,1162,1,28,1,201650.15,201650.15
1163,1163,1,28,4,169586.83,678347.33
1164,1164,1,9,1,306079.1,306079.1
1165,1165,1,19,1,165324.53,165324.53
1166,1166,1,4,5,202745.49,1013727.45
1167,1167,1,16,3,181317.83,543953.49
1168,1168,1,28,1,170235.76,170235.76
1169,1169,1,38,1,242128.32,242128.32
1170,1170,1,34,1,274893.39,274893.39
1171,1171,1,31,1,323148.07,323148.07
1172,1172,1,17,2,295918.3,591836.61
1173,1173,1,36,4,143692.81,574771.23
1174,1174,1,13,1,208478.65,208478.65
1175,1175,1,27,3,220520.98,661562.95
1176,1176,1,5,4,275985.12,1103940.48
1177,1177,1,33,2,303735.11,607470.22
1178,1178,1,23,5,184580.88,922904.39
1179,1179,1,6,3,152838.4,458515.21
1180,1180,1,1,2,354993.32,709986.64
1181,1181,1,26,1,205517.85,205517.85
1182,1182,1,26,2,215223.93,430447.85
1183,1183,1,22,2,205194.1,410388.2
1184,1184,1,4,1,179604.65,179604.65
1185,1185,1,39,1,228854.66,228854.66
1186,1186,1,34,2,253687.97,507375.94
1187,1187,1,27,4,216753.55,867014.22
1188,1188,1,9,4,280483.18,1121932.71
1189,1189,1,9,1,294661.05,294661.05
1190,1190,1,37,4,217755.45,871021.8
1191,1191,1,9,1,309743.89,309743.89
1192,1192,1,27,5,202741.26,1013706.28
1193,1193,1,22,4,190979.44,763917.78
1194,1194,1,25,5,220992.32,1104961.6
1195,1195,1,36,1,146463.72,146463.72
1196,1196,1,35,5,211841.74,1059208.7
1197,1197,1,18,2,258149.03,516298.06
1198,1198,1,9,3,265819.89,797459.68
1199,1199,1,9,2,257634.8,515269.6
1200,1200,1,16,1,187003.84,187003.84
1201,1201,1,14,1,275103.66,275103.66
1202,1202,1,18,1,311987.14,311987.14
1203,1203,1,16,1,191157.19,191157.19
1204,1204,1,35,3,212063.09,636189.28
1205,1205,1,3,4,169882.0,679528.0
1206,1206,1,11,1,195773.31,195773.31
1207,1207,1,29,1,230247.65,230247.65
1208,1208,1,12,2,142364.78,284729.57
1209,1209,1,9,1,297269.87,297269.87
1210,1210,1,33,1,298379.13,298379.13
1211,1211,1,22,1,192976.36,192976.36
1212,1212,1,24,1,119600.33,119600.33
1213,1213,1,30,1,216599.0,216599.0
1214,1214,1,37,3,217605.39,652816.16
1215,1215,1,31,1,291853.17,291853.17
1216,1216,1,34,5,242313.21,1211566.06
1217,1217,1,9,3,314131.56,942394.69
1218,1218,1,37,1,217029.5,217029.5
1219,1219,1,32,1,283297.2,283297.2
1220,1220,1,7,2,267100.2,534200.39
1221,1221,1,29,5,223207.93,1116039.66
1222,1222,1,24,5,111651.78,558258.92
1223,1223,1,2,3,183106.97,549320.92
1224,1224,1,35,2,231866.4,463732.81
1225,1225,1,29,2,214196.85,428393.7
1226,1226,1,31,3,319300.99,957902.98
1227,1227,1,39,1,247224.71,247224.71
1228,1228,1,34,4,240011.86,960047.45
1229,1229,1,29,1,227480.92,227480.92
1230,1230,1,21,3,193432.73,580298.18
1231,1231,1,21,1,159292.14,159292.14
1232,1232,1,20,3,267007.18,801021.54
1233,1233,1,34,5,292381.01,1461905.07
1234,1234,1,32,1,269565.91,269565.91
1235,1235,1,11,3,182046.04,546138.11
1236,1236,1,29,3,253314.82,759944.46
1237,1237,1,29,4,239067.66,956270.66
1238,1238,1,32,2,240143.04,480286.08
1239,1239,1,11,2,166412.43,332824.86
1240,1240,1,33,2,328333.04,656666.08
1241,1241,1,8,1,172768.02,172768.02
1242,1242,1,5,1,268020.81,268020.81
1243,1243,1,30,1,237707.73,237707.73
1244,1244,1,19,5,156682.13,783410.63
1245,1245,1,5,2,259189.55,518379.09
1246,1246,1,33,1,322848.81,322848.81
1247,1247,1,5,5,257456.44,1287282.21
1248,1248,1,34,5,253885.81,1269429.07
1249,1249,1,40,1,237067.07,237067.07
1250,1250,1,38,2,234184.85,468369.7
1251,1251,1,36,3,145490.33,436471.0
1252,1252,1,35,2,209995.53,419991.06
1253,1253,1,9,2,290437.25,580874.51
1254,1254,1,8,1,182604.76,182604.76
1255,1255,1,31,2,340012.17,680024.34
1256,1256,1,1,4,354858.36,1419433.42
1257,1257,1,28,5,182465.63,912328.14
1258,1258,1,22,2,187509.08,375018.17
1259,1259,1,11,1,164646.38,164646.38
1260,1260,1,1,2,406398.87,812797.75
1261,1261,1,3,1,183277.02,183277.02
1262,1262,1,39,1,252895.12,252895.12
1263,1263,1,12,5,136522.04,682610.18
1264,1264,1,32,4,246658.54,986634.14
1265,1265,1,13,1,186124.47,186124.47
1266,1266,1,6,2,177775.61,355551.21
1267,1267,1,14,5,245520.09,1227600.45
1268,1268,1,20,5,254339.27,1271696.34
1269,1269,1,1,2,364348.21,728696.42
1270,1270,1,10,3,372959.01,1118877.04
1271,1271,1,14,5,266397.9,1331989.5
1272,1272,1,8,1,186422.84,186422.84
1273,1273,1,25,1,239393.51,239393.51
1274,1274,1,15,4,211083.23,844332.91
1275,1275,1,19,1,148541.85,148541.85
1276,1276,1,21,2,164738.43,329476.86
1277,1277,1,33,1,290835.04,290835.04
1278,1278,1,36,1,171880.19,171880.19
1279,1279,1,2,2,177886.6,355773.19
1280,1280,1,28,2,175537.84,351075.68
1281,1281,1,25,2,239527.75,479055.51
1282,1282,1,13,1,199407.09,199407.09
1283,1283,1,33,2,317228.39,634456.78
1284,1284,1,3,1,180678.79,180678.79
1285,1285,1,11,2,165274.52,330549.03
1286,1286,1,8,2,171057.41,342114.81
1287,1287,1,39,1,236443.39,236443.39
1288,1288,1,18,3,269852.49,809557.48
1289,1289,1,27,5,242558.3,1212791.5
1290,1290,1,15,2,223979.82,447959.64
1291,1291,1,15,3,218013.58,654040.75
1292,1292,1,36,1,150928.02,150928.02
1293,1293,1,30,2,218272.71,436545.43
1294,1294,1,5,1,260716.73,260716.73
1295,1295,1,39,3,223127.18,669381.55
1296,1296,1,14,1,279719.89,279719.89
1297,1297,1,6,2,166718.47,333436.93
1298,1298,1,4,2,180452.68,360905.37
1299,1299,1,28,2,191281.24,382562.48
1300,1300,1,38,3,246664.08,739992.25
1301,1301,1,7,2,246384.95,492769.9
1302,1302,1,4,1,174339.09,174339.09
1303,1303,1,1,2,339443.16,678886.31
1304,1304,1,40,1,257891.69,257891.69
1305,1305,1,19,1,157502.1,157502.1
1306,1306,1,37,2,226109.72,452219.43
1307,1307,1,37,3,217120.01,651360.02
1308,1308,1,26,5,192400.79,962003.93
1309,1309,1,17,5,265133.94,1325669.69
1310,1310,1,37,3,245315.2,735945.61
1311,1311,1,17,1,293241.89,293241.89
1312,1312,1,8,1,195548.52,195548.52
1313,1313,1,38,3,235133.02,705399.06
1314,1314,1,8,2,176863.0,353726.01
1315,1315,1,18,1,273919.67,273919.67
1316,1316,1,11,2,176161.51,352323.02
1317,1317,1,28,3,183697.4,551092.21
1318,1318,1,34,2,282403.07,564806.15
1319,1319,1,10,1,417389.53,417389.53
1320,1320,1,1,4,337448.01,1349792.05
1321,1321,1,5,3,254478.01,763434.04
1322,1322,1,24,5,131018.44,655092.21
1323,1323,1,36,1,155983.37,155983.37
1324,1324,1,37,2,227366.04,454732.07
1325,1325,1,30,4,225012.71,900050.85
1326,1326,1,19,1,155821.09,155821.09
1327,1327,1,22,1,209950.36,209950.36
1328,1328,1,20,5,264837.35,1324186.77
1329,1329,1,13,5,184562.94,922814.72
1330,1330,1,7,2,221328.63,442657.27
1331,1331,1,22,2,190768.54,381537.08
1332,1332,1,17,4,264702.82,1058811.29
1333,1333,1,2,2,170521.45,341042.9
1334,1334,1,34,1,245095.82,245095.82
1335,1335,1,35,2,198638.44,397276.89
1336,1336,1,25,1,237049.55,237049.55
1337,1337,1,28,1,179382.1,179382.1
1338,1338,1,30,1,227649.04,227649.04
1339,1339,1,35,2,194752.7,389505.39
1340,1340,1,28,2,173062.96,346125.92
1341,1341,1,40,1,246084.19,246084.19
1342,1342,1,35,1,223195.8,223195.8
1343,1343,1,31,2,320981.65,641963.31
1344,1344,1,4,1,183945.19,183945.19
1345,1345,1,3,1,189104.84,189104.84
1346,1346,1,22,5,182120.51,910602.53
1347,1347,1,23,5,197883.11,989415.55
1348,1348,1,14,2,272298.09,544596.19
1349,1349,1,35,1,207732.13,207732.13
1350,1350,1,5,1,272600.65,272600.65
